 NPI ID , HCP ID ,TARGET, Age , Sex , Specialty , Year of Experience , HCO Affiliation ,HCO Affiliation Type,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Number_of_Px,Px_last_1_Month,Px_last_3_Month,Px_last_6_Month,Px_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month, Procedures_chemo_last_1_month , Procedures_chemo_last_3_month , Procedures_chemo_last_6_month , Procedures_chemo_last_12_month , Procedures_radio_last_1_month , Procedures_radio_last_3_month , Procedures_radio_last_6_month , Procedures_radio_last_12_month , Procedures_Immuno_last_1_month , Procedures_Immuno_last_3_month , Procedures_Immuno_last_6_month , Procedures_Immuno_last_12_month , Procedures_Biopsy_last_1_month , Procedures_Biopsy_last_3_month , Procedures_Biopsy_last_6_month , Procedures_Biopsy_last_12_month ,Promotional_doximity,Promotional_doximity_last_1_month ,Promotional_doximity_last_3_month ,Promotional_doximity_last_6_month ,Promotional_doximity_last_12_month ,Promotional_medscape,Promotional_medscape_last_1_month ,Promotional_medscape_last_3_month ,Promotional_medscape_last_6_month ,Promotional_medscape_last_12_month ,F2F_visit,F2F_visit_last_1_month ,F2F_visit_last_3_month ,F2F_visit_last_6_month ,F2F_visit_last_12_month ,VRC_visit,VRC_visit_last_1_month ,VRC_visit_last_3_month ,VRC_visit_last_6_month ,VRC_visit_last_12_month 
4786704,HCP_88,0,59, M ,Uro-oncology,10, XYZ Medical Center ,Referral,380,740,962,981,1041,286,439,708,1361,1370,272,544,732,1287,70,131,239,334,49,98,138,230,74,78,101,118,78,122,177,349,8,16,19,26,49,9,17,22,35,55,2,4,5,9,15,1,2,4,5,9
5906562,HCP_89,0,78, F ,Uro-oncology,52, VWX Medical Center ,Collaboration,1036,1411,2057,3061,3192,171,266,291,348,360,92,135,251,294,61,121,183,357,42,64,106,136,75,145,258,422,72,90,122,200,6,11,17,31,38,9,14,22,38,70,1,2,3,5,8,1,2,4,7,13
5056743,HCP_90,0,72, F ,Pediatric,44, YZX Medical Center ,Employment,1100,1359,1646,2704,3443,128,244,385,599,603,57,76,114,143,50,84,131,169,42,49,63,80,64,66,120,209,37,60,118,220,6,12,18,20,31,6,9,13,16,18,2,4,8,14,25,2,4,7,8,10
4493006,HCP_91,1,78, M ,Uro-oncology,60, MNO Medical Center ,Collaboration,363,489,768,1212,1874,214,220,267,389,456,142,147,198,332,71,121,205,325,68,76,141,251,62,124,150,233,79,154,291,352,5,6,9,14,26,7,9,13,14,21,2,4,6,7,11,2,4,5,8,15
7915732,HCP_92,0,88, M ,Uro-oncology,35, XYZ Medical Center ,Employment,767,1052,1726,2222,3627,275,541,1069,1124,2097,324,629,895,1711,50,86,151,179,64,82,101,138,49,78,94,179,57,104,168,298,5,6,7,11,12,8,9,18,21,35,2,3,6,12,22,1,2,3,5,7
4200688,HCP_93,0,46, F ,Immunology,18, MNO Medical Center ,Collaboration,899,960,1453,1753,1881,168,270,362,464,923,295,578,836,965,69,107,189,236,81,89,99,173,64,122,155,215,70,110,183,318,5,7,10,16,32,5,7,9,10,11,1,2,3,6,7,1,2,4,8,9
2908709,HCP_94,0,44, M ,Immunology,44, DEF Medical Center ,Referral,1052,1112,1954,2874,5107,198,315,563,659,758,332,606,653,907,25,39,77,88,43,55,57,64,76,130,219,397,60,78,136,210,9,10,12,17,30,6,11,18,21,28,1,2,4,7,14,1,2,4,5,6
3713288,HCP_95,1,49, M ,Hematology,60, ABC Medical Center ,Employment,1100,2110,2422,4622,9003,152,278,497,601,778,80,123,158,191,57,72,91,174,54,92,151,192,60,72,73,75,65,106,163,190,5,10,15,30,55,8,13,18,19,21,1,2,3,5,9,2,3,5,6,7
5963922,HCP_96,0,78, F ,Pediatric,60, YZX Medical Center ,Employment,1100,1728,2946,3234,4996,75,106,197,257,387,50,55,103,162,71,129,257,368,78,95,104,148,68,108,138,242,71,116,202,328,9,13,26,51,85,10,17,21,42,78,1,2,3,6,7,2,3,5,10,17
5816420,HCP_97,1,54, F ,Immunology,55, JKL Medical Center ,Collaboration,1006,1795,2243,2813,3164,119,144,247,315,456,302,490,646,1039,56,93,142,166,68,133,204,349,65,72,124,231,38,39,71,122,7,12,17,23,37,9,17,29,35,64,2,4,5,6,11,2,4,5,10,14
4594284,HCP_98,0,31, F ,Uro-oncology,31, ABC Medical Center ,Referral,787,1455,2228,3739,6307,278,545,554,842,981,169,227,341,660,60,77,145,276,53,55,101,166,78,108,126,250,79,152,297,509,10,15,21,32,56,9,12,24,41,63,2,3,5,10,13,2,3,6,8,10
9407383,HCP_99,0,38, M ,Pediatric,29, ABC Medical Center ,Employment,1100,2150,4002,4141,7049,176,280,445,624,707,323,485,729,1091,59,103,175,188,81,110,165,300,60,115,207,413,55,57,107,195,8,11,14,23,43,10,16,32,60,70,2,3,6,8,9,2,3,5,7,8
6079033,HCP_100,1,59, F ,Pediatric,50, YZX Medical Center ,Contract,1064,1949,2646,3549,6174,88,175,319,395,690,187,339,410,664,66,73,130,219,59,82,103,105,76,78,79,86,65,117,222,419,6,9,10,13,22,9,15,20,35,57,1,2,3,5,10,1,2,4,8,11
5874095,HCP_101,0,70, M ,Immunology,22, MNO Medical Center ,Contract,525,920,1079,1285,1360,156,200,212,357,701,111,199,283,462,41,46,92,145,42,47,55,93,42,51,95,154,49,63,79,116,8,12,15,17,26,6,7,13,18,31,2,4,6,8,11,1,2,4,7,11
8913188,HCP_102,0,85, M ,Hematology,49, VWX Medical Center ,Contract,1100,1149,2248,4000,6056,76,141,157,195,256,206,298,379,651,38,48,71,94,49,67,79,100,55,58,88,116,70,113,188,338,8,16,26,47,79,5,10,18,28,56,1,2,3,5,6,1,2,3,4,8
8097243,HCP_103,1,62, M ,Pediatric,54, YZX Medical Center ,Contract,1100,1286,2309,2659,3660,118,225,395,504,969,344,626,1038,1188,41,52,60,82,40,57,84,164,45,53,92,114,43,55,76,92,5,10,14,21,29,5,9,10,13,23,1,2,4,5,7,2,4,5,6,12
9720646,HCP_104,0,71, F ,Uro-oncology,22, MNO Medical Center ,Referral,222,247,440,842,1346,167,317,502,705,742,269,293,554,991,35,70,73,105,74,122,226,330,36,37,63,76,53,95,119,193,8,9,11,12,15,6,8,16,25,34,2,4,7,11,13,2,3,6,10,19
9199441,HCP_105,1,71, F ,Uro-oncology,21, MNO Medical Center ,Referral,641,684,1209,2381,2436,295,366,613,688,954,177,220,351,640,40,55,72,127,41,48,49,64,58,78,100,180,43,86,107,211,5,8,9,18,23,5,8,12,23,43,2,3,5,9,15,1,2,4,5,10
4770067,HCP_106,0,33, M ,Uro-oncology,54, VWX Medical Center ,Employment,1100,1371,2364,4548,6896,291,334,595,1029,1997,262,286,455,877,36,56,73,140,80,160,190,212,64,97,172,205,80,126,224,282,9,16,28,34,65,9,13,24,38,39,2,3,6,7,13,2,3,5,7,9
2527204,HCP_107,0,31, M ,Uro-oncology,56, MNO Medical Center ,Employment,1082,1809,3166,6158,6815,263,406,676,833,1600,212,303,406,606,44,76,108,215,52,69,137,184,71,93,158,255,36,54,89,173,7,9,13,19,23,7,9,18,33,49,2,3,4,7,14,1,2,4,8,9
2754559,HCP_108,1,91, M ,Pediatric,60, ABC Medical Center ,Contract,1100,1832,3070,4902,6012,293,526,1036,1096,1844,15,19,20,29,35,45,80,115,67,112,200,352,77,107,203,381,46,58,82,144,5,6,10,11,12,5,10,19,35,63,2,3,5,8,15,2,3,5,8,9
9165447,HCP_109,0,32, M ,Neuro-oncology,10, MNO Medical Center ,Referral,762,1210,2053,3133,5344,262,491,807,1113,1689,76,99,187,198,37,73,139,199,66,100,123,228,40,78,151,165,79,136,140,196,5,10,14,16,28,9,12,23,31,51,1,2,4,5,9,1,2,3,5,8
6081961,HCP_110,1,70, F ,Immunology,10, ABC Medical Center ,Referral,340,641,1202,2200,4027,265,345,628,1069,1367,31,49,63,66,72,133,156,191,61,99,196,304,80,116,208,288,47,78,113,167,9,18,36,48,80,5,8,10,11,14,1,2,3,5,7,1,2,4,5,9
2545681,HCP_111,0,29, F ,Oncology,28, PQR Medical Center ,Referral,421,681,1041,1910,2024,108,203,338,645,844,58,111,150,238,43,55,92,173,65,110,200,377,64,81,100,103,48,49,87,94,6,8,15,23,37,10,12,18,30,56,1,2,4,7,10,1,2,3,6,9
1167297,HCP_112,1,47, M ,Hematology,50, PQR Medical Center ,Collaboration,948,1314,1344,1866,3722,187,347,396,633,1220,13,22,32,63,72,97,173,226,53,72,129,256,46,50,79,154,50,63,86,145,8,14,28,47,93,6,7,13,18,21,2,3,6,7,9,2,4,5,9,17
3882398,HCP_113,0,47, F ,Uro-oncology,11, ABC Medical Center ,Referral,274,400,524,1039,1413,289,561,1054,1856,2196,95,137,176,180,32,36,65,116,75,138,148,288,64,83,126,250,37,44,84,128,8,11,18,24,29,7,12,16,17,21,2,3,4,5,10,2,4,7,14,18
4313009,HCP_114,0,39, F ,Pediatric,17, VWX Medical Center ,Referral,1053,1775,3151,4381,6696,163,311,551,966,1005,284,397,537,1063,34,66,70,125,37,39,76,97,40,71,138,151,43,54,63,104,8,11,20,32,40,8,16,17,26,52,1,2,4,7,10,1,2,3,4,5
8221716,HCP_115,0,54, M ,Immunology,60, ABC Medical Center ,Employment,1100,1939,2605,3741,3851,134,185,326,518,591,289,393,571,887,33,34,55,82,73,123,237,401,74,107,167,206,75,150,158,278,9,12,21,35,46,5,6,12,20,35,1,2,4,6,9,1,2,4,6,11
8159501,HCP_116,0,59, M ,Pediatric,60, ABC Medical Center ,Contract,1100,2082,3317,5516,9072,273,377,608,844,1412,238,459,854,1055,39,58,77,116,67,78,119,153,53,103,137,193,57,106,200,286,10,16,32,54,87,9,17,21,26,31,1,2,3,5,10,2,3,6,11,21
3642587,HCP_117,0,88, F ,Uro-oncology,10, GHI Medical Center ,Employment,815,868,1035,1253,1867,149,279,448,847,1658,100,113,224,342,44,47,53,101,52,70,90,111,81,129,217,247,63,98,116,156,8,16,28,55,69,10,17,26,43,49,2,4,6,12,24,2,3,6,9,12
5937041,HCP_118,0,62, M ,Uro-oncology,57, VWX Medical Center ,Contract,1100,1668,2187,4205,6600,239,452,783,1315,2099,181,254,445,671,48,78,150,158,59,72,118,151,81,159,311,395,62,113,219,393,10,14,26,36,70,7,10,17,24,38,2,4,8,16,25,1,2,3,6,9
3981014,HCP_119,1,76, F ,Neuro-oncology,10, GHI Medical Center ,Referral,1100,1787,2473,3760,4104,232,405,460,613,705,257,307,553,743,45,73,135,214,56,99,182,353,53,75,76,136,34,61,115,157,5,10,16,17,21,5,9,13,17,18,2,3,6,7,8,2,3,4,8,14
2147727,HCP_120,0,36, F ,Uro-oncology,60, GHI Medical Center ,Employment,1072,1098,1881,3015,5833,296,544,965,1929,2629,38,55,82,89,72,122,154,177,42,52,55,68,36,72,95,150,60,68,69,119,5,10,13,20,23,6,9,18,26,43,1,2,3,5,7,2,4,7,14,17
3435608,HCP_121,0,39, F ,Pediatric,31, PQR Medical Center ,Referral,351,547,720,1324,2041,224,352,632,683,945,38,69,115,153,69,130,164,211,52,70,86,157,64,77,98,108,35,52,87,133,9,14,19,29,53,7,14,21,22,42,2,4,5,7,13,1,2,3,5,6
4846013,HCP_122,0,66, F ,Pediatric,10, XYZ Medical Center ,Collaboration,323,483,773,851,1352,216,413,430,552,959,303,381,581,1028,64,73,142,151,51,80,99,178,70,137,172,190,70,74,114,127,10,12,24,29,45,5,8,9,16,32,1,2,3,5,6,1,2,4,5,8
9841209,HCP_123,0,73, M ,Hematology,10, YZX Medical Center ,Collaboration,930,952,1265,1824,2083,146,193,284,495,685,99,128,187,324,57,107,136,145,41,70,103,144,78,135,213,360,40,41,46,63,5,6,11,22,43,7,12,22,24,44,1,2,4,7,10,2,4,7,9,17
6213650,HCP_124,0,81, M ,Hematology,23, ABC Medical Center ,Referral,968,1489,2656,4664,6372,281,293,503,994,1873,101,172,187,237,71,90,95,162,64,86,160,202,50,74,141,225,44,50,73,145,10,19,31,48,62,6,7,14,16,20,2,4,8,10,17,2,3,5,6,12
7640455,HCP_125,0,66, M ,Pediatric,10, GHI Medical Center ,Contract,122,241,427,830,1290,204,386,771,855,1347,251,330,603,653,66,89,108,141,34,68,79,122,78,156,251,254,59,83,105,201,9,16,23,29,38,5,9,18,32,64,1,2,3,4,6,2,3,4,7,9
3577231,HCP_126,1,79, F ,Uro-oncology,33, YZX Medical Center ,Employment,1100,1273,2238,3880,6725,97,127,231,453,648,288,467,793,1398,35,59,73,84,65,104,204,244,45,66,80,132,65,67,77,142,6,11,15,22,35,10,12,14,22,36,1,2,4,7,11,1,2,3,6,11
3911830,HCP_127,1,68, F ,Oncology,10, DEF Medical Center ,Collaboration,514,924,1423,2053,2881,269,304,554,816,1101,69,126,175,186,45,88,116,118,34,67,91,110,74,76,106,112,68,79,148,281,9,18,33,63,112,5,8,10,12,21,2,3,5,9,11,1,2,4,8,12
8743255,HCP_128,0,45, M ,Hematology,21, ABC Medical Center ,Collaboration,319,399,605,951,1104,129,160,236,403,458,219,254,280,431,48,60,92,144,50,91,119,188,68,72,119,177,40,59,117,166,9,10,12,13,14,6,8,16,31,62,1,2,4,5,7,1,2,3,4,8
4265465,HCP_129,0,78, M ,Hematology,32, ABC Medical Center ,Collaboration,331,642,1030,1093,1460,85,142,226,316,425,200,257,471,635,46,72,103,161,48,86,148,260,58,88,90,100,57,104,192,379,9,14,23,25,28,9,18,25,49,58,2,4,8,16,30,2,4,5,7,9
5819778,HCP_130,0,42, F ,Immunology,39, MNO Medical Center ,Referral,798,1581,3146,4456,5787,121,154,290,502,557,75,141,254,507,29,47,65,74,63,69,108,144,73,128,256,424,35,52,98,146,5,8,12,20,32,7,10,14,16,24,1,2,3,6,10,2,3,6,12,23
6338912,HCP_131,1,58, F ,Uro-oncology,42, GHI Medical Center ,Employment,1100,2037,3561,5127,5785,220,236,248,313,604,189,280,336,666,46,78,101,178,61,68,116,221,64,69,112,200,62,80,97,133,7,10,15,27,42,9,14,22,28,56,1,2,4,8,15,2,3,5,6,12
4592655,HCP_132,1,83, F ,Immunology,39, VWX Medical Center ,Contract,1100,1394,1756,3442,6307,245,373,610,752,1489,120,137,198,232,70,110,212,365,79,114,119,188,61,66,92,94,58,112,160,212,9,17,19,25,26,6,11,20,21,22,2,4,5,9,12,1,2,4,6,9
7303949,HCP_133,1,57, M ,Immunology,56, PQR Medical Center ,Referral,1100,1392,2746,5302,8239,229,305,548,845,1577,69,104,165,240,47,73,105,130,52,100,168,316,68,130,245,289,71,72,110,192,6,7,8,15,30,7,8,14,22,27,2,3,4,6,12,2,4,6,7,13
3835910,HCP_134,1,44, M ,Oncology,10, STU Medical Center ,Contract,752,754,1307,2569,2750,202,345,502,847,1320,229,452,572,579,70,133,194,381,50,99,144,208,46,77,95,165,66,103,153,210,9,10,15,17,30,9,18,19,22,41,2,3,4,8,9,1,2,3,6,7
9463971,HCP_135,0,87, F ,Neuro-oncology,51, STU Medical Center ,Contract,1027,1169,2122,3014,3560,228,349,600,687,826,231,431,485,936,35,50,83,104,34,57,73,100,74,113,208,291,37,46,68,96,5,8,13,24,44,6,7,8,15,30,2,3,6,11,17,2,3,6,10,15
3711105,HCP_136,0,82, M ,Neuro-oncology,60, VWX Medical Center ,Referral,1100,1123,1380,2111,3961,94,145,215,323,410,171,229,259,402,28,55,92,117,67,129,253,374,69,78,155,202,53,78,87,131,6,11,15,20,21,10,19,23,25,33,1,2,4,8,9,1,2,4,8,11
3316402,HCP_137,0,63, F ,Neuro-oncology,43, STU Medical Center ,Contract,1064,1091,1776,2901,3354,157,158,206,329,404,143,208,416,798,30,39,56,69,77,84,145,153,52,73,112,130,35,38,54,91,10,16,30,55,89,9,15,26,46,69,1,2,3,5,8,2,4,7,8,9
9742090,HCP_138,1,41, F ,Hematology,12, ABC Medical Center ,Contract,548,1042,1541,1614,1904,209,307,561,594,621,337,484,627,1067,57,74,86,140,76,115,214,344,51,61,117,191,59,106,152,174,5,9,18,36,63,6,7,8,9,10,1,2,4,8,10,2,3,6,7,12
8069987,HCP_139,0,55, M ,Uro-oncology,52, YZX Medical Center ,Employment,972,1458,1921,2004,3597,187,354,661,976,1733,208,253,446,563,33,34,37,59,51,99,114,200,80,152,209,303,81,157,237,361,10,17,19,22,30,6,11,12,13,16,2,3,6,8,14,2,3,6,10,16
2788103,HCP_140,1,30, M ,Neuro-oncology,58, PQR Medical Center ,Referral,1100,1298,1332,1738,2865,89,116,201,298,314,175,206,276,484,32,43,62,92,52,75,122,222,77,100,131,222,59,62,121,219,8,14,20,40,66,8,13,23,38,64,2,3,6,10,18,1,2,3,4,5
4505800,HCP_141,1,87, F ,Immunology,60, PQR Medical Center ,Contract,100,161,282,441,748,287,397,627,1031,1828,82,92,132,222,35,62,92,172,41,78,146,182,45,72,140,261,34,38,44,56,8,13,16,27,36,7,8,15,27,29,1,2,3,4,6,2,4,7,12,22
1741960,HCP_142,0,60, F ,Uro-oncology,50, ABC Medical Center ,Employment,1100,1873,3249,5359,5823,267,309,501,765,1338,96,153,256,410,33,44,64,101,49,78,107,184,66,127,128,180,74,111,193,207,8,14,18,28,38,6,7,11,19,23,1,2,4,8,15,1,2,4,7,8
3425948,HCP_143,0,45, F ,Hematology,55, JKL Medical Center ,Collaboration,904,1702,2117,2336,3499,175,311,316,341,657,66,71,125,154,47,78,149,151,58,114,202,401,72,138,230,288,72,75,85,137,7,13,25,45,74,5,6,11,17,22,1,2,4,7,12,1,2,4,8,16
9970168,HCP_144,0,47, M ,Pediatric,46, VWX Medical Center ,Employment,928,1166,1428,2412,3213,177,249,413,583,617,169,181,263,328,30,48,63,70,51,86,153,163,74,137,172,250,73,146,153,249,8,13,22,37,67,5,8,15,27,51,2,4,6,8,16,2,4,7,14,20
5141379,HCP_145,1,29, F ,Hematology,11, STU Medical Center ,Collaboration,204,384,555,755,975,293,507,826,943,1776,103,131,190,324,43,60,108,160,45,81,103,121,58,71,72,116,45,56,65,127,5,7,11,15,17,7,10,17,26,51,1,2,4,5,7,1,2,4,5,10
6930670,HCP_146,1,70, M ,Uro-oncology,60, ABC Medical Center ,Contract,466,894,995,1553,1927,238,342,481,527,586,296,442,672,1249,64,77,97,167,77,103,130,179,63,103,148,221,67,132,238,410,10,15,23,29,43,8,10,18,31,62,1,2,4,7,9,1,2,3,5,6
5852357,HCP_147,0,66, M ,Hematology,58, YZX Medical Center ,Collaboration,1100,1431,2363,3129,4897,161,284,395,747,1331,72,134,242,326,70,118,166,186,68,119,205,341,61,107,154,226,59,95,150,240,10,19,24,29,31,6,12,20,34,37,2,4,8,11,12,1,2,3,6,9
5970744,HCP_148,0,91, F ,Pediatric,21, XYZ Medical Center ,Collaboration,1100,1962,3132,3507,5058,291,376,585,720,1366,149,259,494,830,25,32,42,73,78,108,177,260,45,54,61,118,42,80,83,123,6,8,12,19,37,10,15,19,36,64,1,2,3,6,10,1,2,3,5,8
9519661,HCP_149,1,44, F ,Pediatric,40, YZX Medical Center ,Employment,1050,1708,2364,2503,3996,281,401,719,1321,2633,116,156,286,406,62,115,188,251,77,87,167,238,56,59,73,121,43,56,65,69,9,13,25,41,45,9,10,20,32,61,1,2,4,8,13,2,4,8,12,14
1001849,HCP_150,0,83, M ,Pediatric,50, YZX Medical Center ,Referral,1100,1412,1964,2162,2613,109,157,170,268,398,248,492,871,1534,24,33,45,79,45,72,87,156,77,123,196,238,36,46,90,108,6,9,10,16,21,8,14,20,36,45,2,4,8,12,24,1,2,4,7,11
6967149,HCP_151,0,38, F ,Neuro-oncology,19, PQR Medical Center ,Employment,1100,1928,3746,4657,6274,156,268,489,687,1073,181,330,610,879,38,49,63,79,41,48,64,119,54,73,138,245,79,113,209,230,8,9,15,17,26,5,9,15,17,23,1,2,3,6,10,2,4,5,7,14
8140354,HCP_152,1,80, F ,Uro-oncology,12, JKL Medical Center ,Collaboration,198,252,392,490,849,80,106,173,230,269,142,143,198,349,27,40,65,125,34,48,70,128,69,118,148,292,38,69,81,86,9,11,12,23,45,7,11,14,15,23,1,2,3,5,7,2,4,6,7,8
5579420,HCP_153,1,29, F ,Oncology,10, JKL Medical Center ,Employment,601,1152,2098,2527,3290,263,486,584,744,901,154,211,283,435,73,122,145,248,36,59,71,89,38,54,87,149,35,48,96,136,8,9,18,23,28,8,12,17,24,35,1,2,3,4,7,2,3,5,8,16
3790588,HCP_154,1,92, F ,Immunology,60, VWX Medical Center ,Collaboration,1009,1368,1691,2856,4695,216,325,551,1088,2164,55,62,107,136,54,101,154,157,72,135,182,243,75,77,115,133,52,94,131,259,5,10,12,19,25,7,12,16,20,40,2,4,6,12,18,1,2,3,5,7
6825150,HCP_155,1,31, M ,Oncology,17, GHI Medical Center ,Contract,1044,1517,2679,3015,3526,293,504,888,1273,1491,303,546,753,1253,23,28,48,78,47,75,97,132,48,68,101,113,36,56,96,185,10,12,13,14,17,9,16,27,44,84,1,2,4,8,13,1,2,4,8,15
4751357,HCP_156,1,62, M ,Oncology,13, ABC Medical Center ,Collaboration,383,411,576,1008,1857,217,375,723,1290,2126,90,138,190,234,62,111,178,238,46,59,115,153,49,57,80,125,49,87,123,193,5,7,13,25,28,9,12,16,25,30,2,3,4,7,11,1,2,4,5,7
8855838,HCP_157,1,73, F ,Uro-oncology,54, DEF Medical Center ,Contract,1056,1133,1480,1801,1997,230,236,263,517,930,185,191,324,376,29,50,99,177,44,84,138,144,71,78,137,160,72,76,82,128,9,15,16,26,29,6,7,8,12,18,2,4,7,13,18,1,2,4,5,6
6698925,HCP_158,0,58, F ,Neuro-oncology,58, MNO Medical Center ,Collaboration,1091,1684,1883,3589,5261,98,163,175,341,626,242,402,644,783,49,90,115,224,80,159,283,510,57,61,102,200,49,81,91,176,9,13,21,23,31,6,9,18,23,46,2,4,5,6,8,2,3,5,6,7
1751933,HCP_159,0,28, F ,Immunology,59, VWX Medical Center ,Employment,1100,1408,2405,3406,5459,166,267,274,536,819,260,283,326,542,49,74,76,87,53,67,102,184,69,123,172,344,66,112,210,412,5,9,18,30,46,10,12,17,19,30,1,2,4,5,9,1,2,4,5,6
7586204,HCP_160,0,51, M ,Uro-oncology,60, ABC Medical Center ,Employment,1100,2100,4146,5852,10544,222,249,290,502,961,41,64,89,154,33,38,62,88,72,114,124,215,70,108,169,234,42,68,90,143,9,10,17,31,54,10,12,20,31,45,1,2,4,8,10,1,2,3,6,11
4889344,HCP_161,0,41, M ,Hematology,60, STU Medical Center ,Contract,968,1151,2117,4097,7447,95,123,236,396,539,341,560,799,1516,34,61,117,214,77,102,143,242,59,84,85,147,72,73,78,142,8,12,24,36,44,5,8,12,22,26,1,2,4,6,9,2,3,4,6,10
8522543,HCP_162,0,60, M ,Pediatric,60, ABC Medical Center ,Contract,1010,1204,2192,3638,6391,184,286,336,549,939,93,185,318,468,28,50,68,103,74,124,200,287,40,70,118,181,57,79,112,199,10,12,16,31,36,9,12,21,31,57,2,3,5,9,11,1,2,4,7,9
7752117,HCP_163,1,43, M ,Immunology,60, JKL Medical Center ,Contract,1100,2176,3470,3504,5297,158,284,531,709,1304,336,513,555,759,48,87,174,183,70,140,159,203,57,105,180,309,59,114,148,276,8,16,20,37,60,7,8,13,15,30,1,2,3,6,9,2,4,7,14,19
8611536,HCP_164,0,88, F ,Immunology,38, MNO Medical Center ,Employment,1100,1972,2840,5240,6263,186,333,607,862,1248,175,339,486,551,38,46,47,80,44,47,76,127,74,118,232,239,59,84,157,162,9,17,31,51,70,8,15,21,42,73,2,3,6,11,14,1,2,4,5,6
8592240,HCP_165,0,57, F ,Pediatric,54, YZX Medical Center ,Collaboration,1100,1510,1957,3377,5954,221,384,723,805,872,327,578,878,1095,59,101,131,155,73,94,154,162,68,91,101,140,40,51,67,121,10,16,31,51,70,8,11,13,17,20,1,2,4,8,9,1,2,3,6,11
9752348,HCP_166,0,64, M ,Pediatric,55, ABC Medical Center ,Collaboration,217,326,605,1077,1349,276,353,400,423,618,188,299,478,479,61,91,148,259,77,134,188,201,37,72,134,166,69,109,137,158,7,10,15,24,42,10,18,21,23,31,2,4,8,11,13,2,3,4,6,12
5121458,HCP_167,0,57, M ,Neuro-oncology,52, YZX Medical Center ,Employment,1100,2193,3918,5661,6596,288,338,467,849,1363,134,265,403,484,35,70,128,226,58,78,82,163,37,73,135,144,78,106,109,159,6,10,16,29,55,8,16,22,29,57,2,4,5,6,11,2,3,4,7,14
1543757,HCP_168,1,57, M ,Uro-oncology,10, VWX Medical Center ,Collaboration,599,765,905,996,1746,195,317,625,1216,1885,291,575,742,787,69,126,179,197,39,55,79,103,49,73,140,172,44,50,100,126,8,14,21,41,46,7,9,15,19,27,1,2,3,5,7,2,4,6,12,21
7108294,HCP_169,0,59, F ,Immunology,36, DEF Medical Center ,Collaboration,927,1741,3119,5022,8042,146,159,311,369,559,310,470,614,1075,33,53,99,128,51,79,107,142,66,114,146,280,42,84,148,242,5,9,10,13,18,6,10,12,19,31,1,2,3,5,6,2,4,6,8,13
7924539,HCP_170,0,39, M ,Oncology,58, ABC Medical Center ,Collaboration,1100,1120,1409,1948,1993,72,135,268,327,500,218,261,461,724,69,121,180,275,64,106,149,176,79,104,197,278,69,95,155,263,7,9,13,16,27,5,9,17,18,27,2,4,5,6,12,1,2,4,7,8
1269394,HCP_171,0,48, M ,Oncology,46, ABC Medical Center ,Contract,550,804,1178,1442,1806,274,461,738,879,1296,125,197,264,294,33,50,92,151,76,122,136,166,42,61,69,91,76,95,109,182,7,10,20,23,24,9,10,14,20,25,1,2,3,4,6,1,2,4,6,8
3650201,HCP_172,0,53, F ,Hematology,42, XYZ Medical Center ,Collaboration,949,956,1035,1918,3262,286,557,1046,1614,1896,164,210,291,445,33,64,105,132,59,104,133,136,79,101,144,260,34,43,60,114,9,12,24,46,89,5,9,18,34,50,2,3,4,5,6,1,2,3,4,6
1767909,HCP_173,0,67, F ,Hematology,18, YZX Medical Center ,Referral,548,904,1018,1630,1977,98,109,215,378,379,248,401,685,1004,24,45,69,117,43,65,71,86,74,139,225,246,68,128,203,371,10,14,17,20,37,7,8,16,24,36,2,3,4,8,9,2,4,6,10,16
3810068,HCP_174,0,40, M ,Hematology,51, DEF Medical Center ,Referral,1100,1635,2032,2679,4774,180,185,292,384,405,47,49,84,139,55,82,149,194,71,125,156,212,63,80,105,200,77,110,192,288,9,15,17,30,38,5,7,8,9,14,2,3,6,8,9,1,2,4,6,11
9921140,HCP_175,0,44, M ,Uro-oncology,10, JKL Medical Center ,Contract,548,748,1146,2033,2472,223,348,601,803,1502,62,86,133,230,40,48,64,76,35,42,43,66,44,53,86,165,74,143,241,443,8,16,18,34,66,6,7,12,19,38,2,3,5,6,7,2,4,6,11,22
2415561,HCP_176,1,53, F ,Hematology,56, JKL Medical Center ,Referral,1100,1717,3417,6057,8575,199,237,373,481,580,127,154,248,301,61,85,111,171,38,70,75,95,55,104,105,112,50,91,129,173,9,12,24,26,27,9,15,16,20,24,2,3,5,10,20,2,4,7,11,14
8062979,HCP_177,0,50, F ,Uro-oncology,60, JKL Medical Center ,Referral,1100,1286,2243,3459,4562,164,273,525,848,1407,268,341,363,613,36,47,80,134,76,134,258,491,48,63,97,103,40,66,119,155,5,7,12,15,27,6,10,19,31,62,1,2,3,6,9,1,2,4,5,6
8027842,HCP_178,0,90, M ,Immunology,11, DEF Medical Center ,Contract,316,355,595,1139,1795,201,360,651,841,1658,240,446,777,1271,51,68,85,94,61,116,133,140,61,91,114,209,53,65,75,149,6,12,13,20,28,8,15,20,30,48,2,3,6,9,17,2,4,8,9,11
